id	gold standard passage	top_1	top_3	top_5
550	[33499189]	41982985	41982985;5914739;25479072	41982985;5914739;25479072;6936141;8305686
553	[1471041]	1471041	1471041;14340571;26735018	1471041;14340571;26735018;27772649;13578199
555	[1049501]	9878167	9878167;9977329;37641175	9878167;9977329;37641175;12956194;14692646
557	[1049501]	1748921	1748921;9977329;44693226	1748921;9977329;44693226;23100962;1049501
559	[3475317]	14692646	14692646;28783084;23388442	14692646;28783084;23388442;32742683;5979056
562	[20101846]	33203108	33203108;20101846;24721347	33203108;20101846;24721347;10766688;2820454
563	[2867345]	1711571	1711571;12770738;5698494	1711571;12770738;5698494;44624045;15155862
564	[2867345]	6327940	6327940;12770738;1711571	6327940;12770738;1711571;5698494;44624045
565	[16120395]	16120395	16120395;4300851;15551129	16120395;4300851;15551129;26083387;4421742
566	[16120395]	16120395	16120395;4300851;15551129	16120395;4300851;15551129;26083387;982650
568	[23418635]	3435889	3435889;22150633;7581911	3435889;22150633;7581911;13777138;37164306
570	[20333864]	20333864	20333864;15832146;1791714	20333864;15832146;1791714;22521091;28542402
571	[20333864]	20333864	20333864;1791714;15832146	20333864;1791714;15832146;28542402;11861374
572	[4447055]	25124117	25124117;18237384;9752604	25124117;18237384;9752604;13400643;16572581
573	[10300888]	10300888	10300888;13613916;23604601	10300888;13613916;23604601;8210189;4414481
574	[10300888]	10300888	10300888;13613916;8210189	10300888;13613916;8210189;42421723;23604601
576	[4468861]	20261352	20261352;3545805;18231807	20261352;3545805;18231807;14657344;8994465
579	[34139429]	20945963	20945963;24408040;37029185	20945963;24408040;37029185;5993745;31889025
580	[23460562]	2682251	2682251;6441369;4462419	2682251;6441369;4462419;17463549;1336292
582	[14260013]	14260013	14260013;708425;24943534	14260013;708425;24943534;43378932;31560225
584	[14260013]	14260013	14260013;708425;43378932	14260013;708425;43378932;24943534;31560225
585	[42291761]	21459247	21459247;80522346;103007	21459247;80522346;103007;42291761;41646286
588	[16999023]	40558887	40558887;2296264;6650933	40558887;2296264;6650933;15563864;6863070
590	[10984005]	10984005	10984005;4647303;25451374	10984005;4647303;25451374;980196;16760369
591	[14682243]	14682243	14682243;32463364;21274919	14682243;32463364;21274919;45457778;40987633
592	[14682243]	14682243	14682243;32463364;21274919	14682243;32463364;21274919;40987633;45457778
594	[19675911]	19675911	19675911;20945963;31889025	19675911;20945963;31889025;5993745;22530842
595	[4824840]	4824840	4824840;25121903;19419439	4824840;25121903;19419439;7547329;52827184
600	[12258338]	42404093	42404093;12258338;583260	42404093;12258338;583260;11254040;16495649
601	[12258338]	42404093	42404093;12258338;583260	42404093;12258338;583260;11254040;16495649
602	[3701541]	10463997	10463997;5409325;32766786	10463997;5409325;32766786;27647593;12866641
603	[6540064]	5531479	5531479;5612738;24998637	5531479;5612738;24998637;33507866;33118292
606	[712078]	14407673	14407673;30805636;38401028	14407673;30805636;38401028;8708082;19843244
607	[4506414]	30639847	30639847;30058568;25515907	30639847;30058568;25515907;14121786;23665162
609	[40096222]	4423203	4423203;21439293;37969403	4423203;21439293;37969403;23388442;28783084
610	[40096222]	4423203	4423203;21439293;37969403	4423203;21439293;37969403;28783084;14692646
611	[32408470]	1568684	1568684;18450716;10463997	1568684;18450716;10463997;20532591;5106691
612	[9638032]	9638032	9638032;16056410;8892905	9638032;16056410;8892905;24705390;2608447
614	[9638032]	9638032	9638032;28369117;36830715	9638032;28369117;36830715;20743803;29785642
615	[9638032]	9638032	9638032;28369117;36830715	9638032;28369117;36830715;20743803;29785642
616	[18670]	27768226	27768226;26848994;17911973	27768226;26848994;17911973;24896957;8892905
617	[18670]	27768226	27768226;26848994;17911973	27768226;26848994;17911973;24896957;8892905
618	[6836086]	24541180	24541180;4346436;28845338	24541180;4346436;28845338;5914739;8903143
620	[2565138]	5500086	5500086;39481265;3619931	5500086;39481265;3619931;25452937;21884059
621	[1642727]	1642727	1642727;24384587;16180601	1642727;24384587;16180601;10190462;7239105
622	[17000834]	25599283	25599283;22843838;4462079	25599283;22843838;4462079;13870943;43226130
624	[20033112]	16826810	16826810;21456232;8764879	16826810;21456232;8764879;13779605;3773719
625	[20033112]	16826810	16826810;3756384;21456232	16826810;3756384;21456232;8764879;13779605
626	[16355392]	16355392	16355392;26089649;28207326	16355392;26089649;28207326;7421677;31272411
631	[5468807]	9211173	9211173;5468807;30226988	9211173;5468807;30226988;2242416;25050364
632	[5172048]	3727986	3727986;5172048;9507605	3727986;5172048;9507605;1676568;9814332
633	[5172048]	5172048	5172048;9507605;27768226	5172048;9507605;27768226;1800734;1676568
635	[1686997]	1686997	1686997;21181273;3619931	1686997;21181273;3619931;10576136;5137019
638	[25649714]	6129301	6129301;25649714;31019903	6129301;25649714;31019903;20334484;29845974
640	[6503185]	40900567	40900567;2460304;7486516	40900567;2460304;7486516;15194125;8133050
642	[13619127]	13619127	13619127;22530842;7227763	13619127;22530842;7227763;40867854;24408040
643	[15535511]	15535511	15535511;2481032;1070920	15535511;2481032;1070920;16964262;7039855
645	[12810152]	11705328	11705328;19278208;21636085	11705328;19278208;21636085;16256507;5152028
646	[12810152]	11705328	11705328;19278208;21636085	11705328;19278208;21636085;16256507;5152028
647	[15041758]	25104843	25104843;42095718;24625323	25104843;42095718;24625323;44830890;24276304
648	[15041758]	15041758	15041758;42095718;3308636	15041758;42095718;3308636;24625323;44830890
650	[12789595]	9278263	9278263;12265561;14319754	9278263;12265561;14319754;6079486;12789595
651	[9433958]	10559501	10559501;12885341;34287602	10559501;12885341;34287602;38376189;16964262
652	[9433958]	10559501	10559501;12885341;34287602	10559501;12885341;34287602;38376189;16964262
653	[24384587]	6853699	6853699;7736860;12880573	6853699;7736860;12880573;28149602;24998637
654	[57574395]	4407385	4407385;23601616;53211308	4407385;23601616;53211308;19912367;9513785
655	[57574395]	4407385	4407385;16627684;19912367	4407385;16627684;19912367;9513785;24356383
657	[8533245]	8533245	8533245;6422576;26108767	8533245;6422576;26108767;10207180;15716328
658	[5293024]	5293024	5293024;6327940;8780599	5293024;6327940;8780599;5698494;15155862
661	[37204802]	37204802	37204802;29788648;18895793	37204802;29788648;18895793;350542;778436
662	[37204802]	37204802	37204802;40901687;12172346	37204802;40901687;12172346;2831620;19658917
663	[22080671]	7711685	7711685;2359152;3093512	7711685;2359152;3093512;9822397;13007205
665	[12580014]	12580014	12580014;4561402;20179918	12580014;4561402;20179918;6948886;29429111
666	[4469125]	31107919	31107919;4469125;15488881	31107919;4469125;15488881;41925568;1070920
667	[6493422]	14386505	14386505;6493422;10795340	14386505;6493422;10795340;33068577;7948486
668	[6493422, 25148216]	8610932	8610932;18489989;13759726	8610932;18489989;13759726;26873988;9675944
669	[6493422, 25148216]	8610932	8610932;18489989;13759726	8610932;18489989;13759726;1744097;23418635
670	[5573975]	25928548	25928548;26008063;22800314	25928548;26008063;22800314;10017612;38727075
671	[5573975]	25928548	25928548;26008063;3984231	25928548;26008063;3984231;22800314;11868606
672	[15635366]	9993008	9993008;24311787;15635366	9993008;24311787;15635366;7929932;4418582
673	[2095573]	13290521	13290521;919007;2062382	13290521;919007;2062382;44801733;9814332
676	[857189]	14893425	14893425;11250124;43220289	14893425;11250124;43220289;25148216;8708082
677	[857189]	14893425	14893425;11250124;43220289	14893425;11250124;43220289;25148216;14492964
679	[13639330]	4393153	4393153;13777706;4411760	4393153;13777706;4411760;23269537;13072112
680	[9315213]	21232018	21232018;5939172;1887056	21232018;5939172;1887056;26341063;22972632
681	[9315213]	17421851	17421851;4890578;6227220	17421851;4890578;6227220;970012;22080671
682	[9315213]	6227220	6227220;22972632;24356383	6227220;22972632;24356383;3623127;9513785
683	[9315213]	17421851	17421851;4890578;970012	17421851;4890578;970012;22080671;22972632
685	[4452659]	34747208	34747208;25623469;2679511	34747208;25623469;2679511;40760684;17934082
686	[4452659]	797114	797114;6788835;34747208	797114;6788835;34747208;23985464;26993601
687	[4452659]	34747208	34747208;25623469;6788835	34747208;25623469;6788835;23985464;26993601
688	[4452659]	34747208	34747208;25623469;2679511	34747208;25623469;2679511;40760684;17934082
689	[22080671]	27127885	27127885;15337254;39851630	27127885;15337254;39851630;9997636;2853291
694	[1071991]	1071991	1071991;35256900;37444589	1071991;35256900;37444589;1933281;2389574
696	[16355392]	16355392	16355392;14753395;41298619	16355392;14753395;41298619;9641846;40156901
698	[22544171]	15692098	15692098;22544171;117907685	15692098;22544171;117907685;18027063;502797
703	[4350400]	20402596	20402596;20868160;38380061	20402596;20868160;38380061;435529;25550665
704	[14658685]	18276599	18276599;14050257;40447899	18276599;14050257;40447899;4305576;8267678
705	[22442133]	22442133	22442133;21636085;23388442	22442133;21636085;23388442;3748310;34733465
709	[22442133]	22442133	22442133;34733465;23388442	22442133;34733465;23388442;21636085;4550036
710	[22442133]	22442133	22442133;23388442;34733465	22442133;23388442;34733465;21636085;4550036
713	[18421962]	2000038	2000038;6828370;21363424	2000038;6828370;21363424;16550075;9646449
714	[18421962]	2000038	2000038;6828370;21363424	2000038;6828370;21363424;16550075;9646449
717	[17587795]	18895793	18895793;14658685;8502193	18895793;14658685;8502193;17587795;13230773
724	[5531479]	5531479	5531479;18575183;3155374	5531479;18575183;3155374;5944514;52925737
726	[7521113, 36444198]	7489663	7489663;25148216;36444198	7489663;25148216;36444198;8317408;34469966
730	[13400643]	8548635	8548635;4387494;18694784	8548635;4387494;18694784;7426741;2817000
732	[34469966]	13583521	13583521;2825380;13779605	13583521;2825380;13779605;13902570;21521236
733	[34469966]	13583521	13583521;2825380;13779605	13583521;2825380;13779605;13902570;21521236
734	[4961038]	4961038	4961038;31324978;21891856	4961038;31324978;21891856;22482820;20888849
736	[5389095]	5389095	5389095;24335068;6264468	5389095;24335068;6264468;13573143;10991183
737	[16562534, 6609935]	6609935	6609935;26297042;34735369	6609935;26297042;34735369;15491404;16562534
738	[16562534, 6609935, 33912020]	6609935	6609935;34735369;26297042	6609935;34735369;26297042;15491404;16562534
739	[4446814]	47240151	47240151;20943272;10029970	47240151;20943272;10029970;31387717;15893330
740	[23078022]	23078022	23078022;83308790;27093166	23078022;83308790;27093166;7005276;24185667
745	[11291348]	21307488	21307488;12225214;24725136	21307488;12225214;24725136;37065914;24211561
746	[11291348]	21307488	21307488;11291348;12225214	21307488;11291348;12225214;24725136;23513818
747	[11291348]	12225214	12225214;24725136;24211561	12225214;24725136;24211561;37065914;23513818
748	[11291348]	12225214	12225214;25817686;24725136	12225214;25817686;24725136;33068577;23513818
749	[13868795]	31272411	31272411;33499189;40608679	31272411;33499189;40608679;2825380;10562341
751	[19800147]	14692646	14692646;19800147;8460275	14692646;19800147;8460275;4435369;2242416
752	[19800147]	19800147	19800147;2242416;10486817	19800147;2242416;10486817;8460275;31682248
753	[1173667]	21459247	21459247;25301182;20931483	21459247;25301182;20931483;2264455;1349033
755	[17844478]	39128592	39128592;7451018;3099497	39128592;7451018;3099497;8639034;5500086
757	[17123657]	2714623	2714623;33499189;17123657	2714623;33499189;17123657;8903143;2617858
758	[14195528]	3095620	3095620;1391126;13439128	3095620;1391126;13439128;41239107;27815697
760	[1805641]	1805641	1805641;10617916;374902	1805641;10617916;374902;12409683;13899137
761	[10009203]	33986200	33986200;1964163;306311	33986200;1964163;306311;41644178;11886686
762	[4695046]	35087728	35087728;2844897;5824985	35087728;2844897;5824985;27024392;21884449
764	[7552215]	4345757	4345757;36003142;14121786	4345757;36003142;14121786;15790930;33918970
765	[7552215]	4345757	4345757;36003142;37578311	4345757;36003142;37578311;14121786;38410121
766	[7552215]	4345757	4345757;36003142;37578311	4345757;36003142;37578311;14121786;38410121
767	[2488880]	11630388	11630388;17124832;22890091	11630388;17124832;22890091;12794099;24273592
771	[15476777]	15476777	15476777;2492146;20606520	15476777;2492146;20606520;37029185;5500086
772	[24922825]	39048693	39048693;7151961;23915841	39048693;7151961;23915841;24922825;4319174
774	[32275758]	11569583	11569583;43014661;5572127	11569583;43014661;5572127;13025574;31293581
776	[32275758]	11569583	11569583;43014661;5572127	11569583;43014661;5572127;13025574;31293581
777	[32275758]	11569583	11569583;43014661;5572127	11569583;43014661;5572127;13025574;31293581
778	[13001323]	41120293	41120293;2481032;195352	41120293;2481032;195352;597790;120626
779	[13001323]	2481032	2481032;1907601;41120293	2481032;1907601;41120293;195352;597790
780	[8246922, 24338780]	8246922	8246922;39084565;7115651	8246922;39084565;7115651;24338780;32454714
782	[8246922]	20418809	20418809;43014661;29015485	20418809;43014661;29015485;26688294;23573229
787	[4740447]	4740447	4740447;34498325;6426919	4740447;34498325;6426919;8065561;25014337
788	[4740447]	4740447	4740447;34498325;6426919	4740447;34498325;6426919;3701541;20675284
789	[15493354]	22647695	22647695;12742164;14893428	22647695;12742164;14893428;43990286;6325527
790	[15493354]	22647695	22647695;16669757;6144337	22647695;16669757;6144337;12742164;43990286
791	[15984735]	32328114	32328114;38369817;14566771	32328114;38369817;14566771;18256197;46764350
792	[3610080]	3610080	3610080;3662510;4454788	3610080;3662510;4454788;16572581;4452318
795	[8551160]	4399311	4399311;24998637;5531479	4399311;24998637;5531479;33507866;11401602
797	[8551160]	4399311	4399311;24998637;4939312	4399311;24998637;4939312;15535511;28015516
798	[8551160]	5094468	5094468;4399311;7736860	5094468;4399311;7736860;24998637;12058271
799	[5293024]	5293024	5293024;6327940;8780599	5293024;6327940;8780599;5698494;15155862
801	[22180793]	22180793	22180793;8512633;14131683	22180793;8512633;14131683;36642096;27907205
802	[22180793]	22180793	22180793;7986878;36642096	22180793;7986878;36642096;27907205;26038789
803	[22180793]	22180793	22180793;14131683;8512633	22180793;14131683;8512633;36642096;27907205
804	[22180793]	22180793	22180793;27907205;36642096	22180793;27907205;36642096;26038789;26108767
807	[36606083]	36606083	36606083;12641252;8654183	36606083;12641252;8654183;36180468;4361990
810	[13513790]	20130904	20130904;23267371;42330403	20130904;23267371;42330403;37895688;12561083
812	[19799455]	1733337	1733337;11705328;11428884	1733337;11705328;11428884;22972632;24356383
813	[33387953]	33387953	33387953;26019505;24005548	33387953;26019505;24005548;21301090;24995939
815	[8148304]	8148304	8148304;3572885;23604601	8148304;3572885;23604601;45143088;711256
816	[8148304]	8148304	8148304;23604601;45143088	8148304;23604601;45143088;145383432;711256
817	[17814815]	9580772	9580772;30543439;35467590	9580772;30543439;35467590;2601324;16737163
818	[17814815]	26907074	26907074;24998637;9899292	26907074;24998637;9899292;33507866;5531479
822	[15319019]	15319019	15319019;24670522;43311750	15319019;24670522;43311750;1605392;8698208
825	[15319019]	15319019	15319019;2272614;6421792	15319019;2272614;6421792;834336;8417211
826	[4678846]	3430789	3430789;140098548;25259746	3430789;140098548;25259746;26025370;37248765
828	[4678846]	14584755	14584755;3669694;12217662	14584755;3669694;12217662;2831620;26008462
835	[15928989]	24998637	24998637;1780819;5531479	24998637;1780819;5531479;33507866;11401602
838	[15928989]	5573975	5573975;2423940;37269418	5573975;2423940;37269418;4347374;11026600
840	[15663829]	15663829	15663829;68317730;12451492	15663829;68317730;12451492;3912660;43014661
841	[15663829]	15663829	15663829;68317730;12451492	15663829;68317730;12451492;3912660;13923069
844	[17741440]	30041340	30041340;9878167;29399239	30041340;9878167;29399239;17967608;14853989
846	[22696649]	10991183	10991183;14853989;4423401	10991183;14853989;4423401;7447120;43054703
848	[14500725]	14500725	14500725;12258338;6085365	14500725;12258338;6085365;9274291;24916604
853	[24922825]	7151961	7151961;23915841;4319174	7151961;23915841;4319174;4421578;8063697
854	[12206390]	12206390	12206390;4506414;12804937	12206390;4506414;12804937;45218443;30884033
855	[8190282]	8190282	8190282;40867854;14361849	8190282;40867854;14361849;38735355;30398773
856	[43334921]	6407356	6407356;27188320;25104843	6407356;27188320;25104843;25121903;5402581
857	[43334921]	6407356	6407356;6219790;28107602	6407356;6219790;28107602;42404093;3360428
858	[1982286]	31200375	31200375;14566771;6650933	31200375;14566771;6650933;16201748;12315072
860	[16066726]	38830961	38830961;41913714;72159	38830961;41913714;72159;3475317;23351136
861	[16066726]	41913714	41913714;38830961;3475317	41913714;38830961;3475317;4932668;29288582
863	[20568364, 16361581]	20568364	20568364;16790253;16361581	20568364;16790253;16361581;5828251;51728753
866	[37822406]	37822406	37822406;3883485;4457834	37822406;3883485;4457834;10546779;15803282
867	[14340571]	14340571	14340571;12236208;1022115	14340571;12236208;1022115;10761515;25878014
871	[195689316]	37029185	37029185;42913391;24988745	37029185;42913391;24988745;20606520;40666943
876	[195689316]	37029185	37029185;42913391;24988745	37029185;42913391;24988745;20606520;40666943
877	[313394]	2194320	2194320;10766688;12364109	2194320;10766688;12364109;3099497;6955746
881	[14803797]	7151961	7151961;6327940;6793674	7151961;6327940;6793674;4319174;41310252
883	[14803797]	7151961	7151961;6327940;6793674	7151961;6327940;6793674;4319174;41310252
884	[14803797]	12709184	12709184;71341302;7151961	12709184;71341302;7151961;6793674;4319174
885	[6477536]	6477536	6477536;44048701;39281140	6477536;44048701;39281140;34139429;27150276
886	[6477536]	6477536	6477536;44048701;34139429	6477536;44048701;34139429;27150276;39281140
890	[2097256]	4561402	4561402;18816720;5811042	4561402;18816720;5811042;791050;42387637
891	[2097256]	18816720	18816720;791050;42387637	18816720;791050;42387637;10300888;10538985
893	[13509809]	13509809	13509809;38899659;1386103	13509809;38899659;1386103;42865134;33507866
894	[14724693]	58050905	58050905;97884;4530659	58050905;97884;4530659;15365719;665817
895	[18750453]	36653415	36653415;32587939;41915616	36653415;32587939;41915616;6723450;9310407
896	[14338915]	18988265	18988265;40935722;29564505	18988265;40935722;29564505;25319221;6121668
897	[14338915]	57574395	57574395;10641715;4410181	57574395;10641715;4410181;6121668;6710699
898	[13106686, 5572127]	19688024	19688024;44693226;4391817	19688024;44693226;4391817;10704438;21295300
899	[13106686, 5572127]	44693226	44693226;10704438;4391817	44693226;10704438;4391817;21295300;13106686
900	[18678095]	19957813	19957813;37362689;6061927	19957813;37362689;6061927;25725663;928281
901	[6540064]	12039953	12039953;38551172;12451492	12039953;38551172;12451492;6540064;18557974
902	[10648422]	21498497	21498497;5372773;10648422	21498497;5372773;10648422;8317408;13902570
908	[6923961]	6923961	6923961;2242416;12580014	6923961;2242416;12580014;7975937;31634628
909	[11254556]	10017612	10017612;14188138;21957231	10017612;14188138;21957231;11254556;52805891
910	[11254556]	10017612	10017612;7552215;21257564	10017612;7552215;21257564;39368721;14188138
912	[11254556]	10017612	10017612;33507866;7552215	10017612;33507866;7552215;21257564;11401602
916	[18037805]	87337034	87337034;46153874;16557565	87337034;46153874;16557565;27768226;17173492
917	[34071621]	34071621	34071621;20179918;28243325	34071621;20179918;28243325;24294572;18895793
919	[16422880]	16422880	16422880;12145359;17124832	16422880;12145359;17124832;2272614;16322674
923	[17077004]	17077004	17077004;57121667;38793927	17077004;57121667;38793927;33339202;22227889
925	[17077004]	17077004	17077004;38793927;36202354	17077004;38793927;36202354;16760369;57121667
926	[16390264]	16390264	16390264;9167230;2488880	16390264;9167230;2488880;3355397;3329824
927	[16390264]	16390264	16390264;9167230;2488880	16390264;9167230;2488880;3355397;3329824
928	[18174210]	18174210	18174210;2460304;37205685	18174210;2460304;37205685;25938221;40900567
929	[18174210]	18174210	18174210;2460304;37205685	18174210;2460304;37205685;4336849;25938221
930	[16056514]	16056514	16056514;5260382;4695046	16056514;5260382;4695046;45651303;20764484
933	[14711483]	14711483	14711483;23908217;46437558	14711483;23908217;46437558;12887068;25041967
934	[8563659]	28821565	28821565;46451940;20610390	28821565;46451940;20610390;44562058;23531592
935	[5483793]	5836	5836;5483793;32906513	5836;5483793;32906513;42421723;4405194
938	[26231129]	1921218	1921218;6421792;20187433	1921218;6421792;20187433;18062308;26973393
939	[26231129]	9929089	9929089;17876040;23420807	9929089;17876040;23420807;1065627;20738970
940	[12258338]	12258338	12258338;42404093;583260	12258338;42404093;583260;13843341;11254040
941	[12258338]	12258338	12258338;42404093;583260	12258338;42404093;583260;13843341;11254040
942	[11527199]	11527199	11527199;16737210;11603066	11527199;16737210;11603066;8190282;4432763
944	[1642727]	1642727	1642727;10190462;7239105	1642727;10190462;7239105;10010651;13083189
945	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;12224536;4449524	18537148;12224536;4449524;6876224;10010651
946	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;12224536;4449524	18537148;12224536;4449524;6876224;10010651
949	[13578199]	18895793	18895793;13083189;10010651	18895793;13083189;10010651;12205576;26107000
951	[21414718]	26047921	26047921;1241113;46926352	26047921;1241113;46926352;18041692;26297042
952	[3355397]	3355397	3355397;43334921;8702697	3355397;43334921;8702697;10024681;27167110
953	[3355397]	3355397	3355397;43334921;9831859	3355397;43334921;9831859;17124832;25452937
954	[3355397]	3355397	3355397;43334921;8702697	3355397;43334921;8702697;10024681;27167110
955	[2078658, 30507607]	28809022	28809022;14555750;9732010	28809022;14555750;9732010;2151983;13242763
959	[8780599]	8780599	8780599;42944505;10209731	8780599;42944505;10209731;25355575;12770738
962	[13931771, 935538, 4306711]	13931771	13931771;20018321;935538	13931771;20018321;935538;4306711;16242975
963	[4162857, 29828242]	10423989	10423989;29828242;4162857	10423989;29828242;4162857;4067274;20374609
964	[4162857, 29828242]	10423989	10423989;29828242;4162857	10423989;29828242;4162857;4067274;20374609
965	[40817021]	2820454	2820454;1122279;40631095	2820454;1122279;40631095;37037012;26199970
969	[19356271, 17368516]	28904104	28904104;15077696;9875570	28904104;15077696;9875570;8577229;2758012
970	[19356271, 17368516]	15077696	15077696;28904104;8577229	15077696;28904104;8577229;9875570;2758012
972	[46695481, 27873158, 28617573, 9764256]	27446873	27446873;27873158;829646	27446873;27873158;829646;6561200;9764256
973	[27446873, 27873158, 28617573, 9764256]	27446873	27446873;6561200;7650066	27446873;6561200;7650066;27873158;76415938
976	[5304891]	11156883	11156883;46451940;18348376	11156883;46451940;18348376;6407356;9317504
977	[14075252, 39264456]	13636631	13636631;25726838;6944800	13636631;25726838;6944800;22210434;22889972
978	[14075252]	13636631	13636631;25726838;22210434	13636631;25726838;22210434;13613916;8133180
979	[11659421]	22544171	22544171;4416964;1848452	22544171;4416964;1848452;86129154;15728433
980	[20128547]	20128547	20128547;41822527;4447055	20128547;41822527;4447055;32665136;2335873
984	[6828370]	34071621	34071621;6828370;20179918	34071621;6828370;20179918;8979167;16346504
988	[3033830]	4423220	4423220;21479575;1383826	4423220;21479575;1383826;35448676;4313478
989	[9988425]	4459491	4459491;4427392;12800122	4459491;4427392;12800122;4394817;14333540
990	[16472469]	4401289	4401289;18263406;39462488	4401289;18263406;39462488;2758012;4899981
992	[16472469]	4767806	4767806;39758684;15926408	4767806;39758684;15926408;19047331;11569583
994	[16472469]	6710699	6710699;13791206;52944377	6710699;13791206;52944377;16644043;38252314
996	[16472469]	4468861	4468861;12909503;27840664	4468861;12909503;27840664;49432306;39225849
997	[16472469]	44172171	44172171;30122260;1941721	44172171;30122260;1941721;25462689;20420780
998	[16472469]	44172171	44172171;30122260;1941721	44172171;30122260;1941721;20420780;25462689
999	[16472469]	6710699	6710699;13791206;24356383	6710699;13791206;24356383;52944377;16644043
1000	[16472469]	26607366	26607366;14446279;18263406	26607366;14446279;18263406;4401289;2758012
1001	[5702790]	4343811	4343811;8892905;5702790	4343811;8892905;5702790;32322418;20696397
1002	[13639330]	18895793	18895793;778436;3230557	18895793;778436;3230557;10359591;28243325
1003	[14332945, 4319844, 4899981]	14332945	14332945;8577229;5389523	14332945;8577229;5389523;4319844;9875570
1004	[301838, 2734421, 3952288]	3952288	3952288;24828165;20155713	3952288;24828165;20155713;10162553;39128592
1005	[301838, 2734421, 3952288]	3952288	3952288;24828165;20155713	3952288;24828165;20155713;301838;10162553
1006	[4926049]	4926049	4926049;36816310;40721190	4926049;36816310;40721190;7848113;213017
1008	[2547636]	12580014	12580014;14408200;86217760	12580014;14408200;86217760;9185195;25853741
1009	[1982286]	1982286	1982286;29073751;18938992	1982286;29073751;18938992;21562657;12315072
1011	[9745001]	9745001	9745001;43122426;26026009	9745001;43122426;26026009;6751418;25452937
1015	[6277638]	6277638	6277638;2466614;44562904	6277638;2466614;44562904;797114;1227277
1016	[6277638]	6277638	6277638;1227277;13162391	6277638;1227277;13162391;2266471;2095573
1018	[11603066]	11603066	11603066;39859981;25515662	11603066;39859981;25515662;30379039;12785130
1023	[16927286]	16927286	16927286;9505448;24521894	16927286;9505448;24521894;2479538;1631583
1025	[32408470]	18450716	18450716;10463997;14637235	18450716;10463997;14637235;43192375;20532591
1026	[3113630]	22185730	22185730;11291348;8417211	22185730;11291348;8417211;3113630;6157371
1027	[3113630]	22185730	22185730;27093166;8417211	22185730;27093166;8417211;3113630;6157371
1028	[13923140, 11899391]	13923140	13923140;15578265;2388819	13923140;15578265;2388819;23342845;5567005
1030	[6441369]	6441369	6441369;4462419;4416964	6441369;4462419;4416964;6054657;11674288
1031	[12486491]	12486491	12486491;45875990;13763195	12486491;45875990;13763195;14874811;43752562
1032	[6836086]	24541180	24541180;4346436;8903143	24541180;4346436;8903143;5914739;33118292
1033	[6836086]	24541180	24541180;4346436;8903143	24541180;4346436;8903143;5914739;33118292
1034	[4547102]	4547102	4547102;15803282;7426741	4547102;15803282;7426741;9646449;12100854
1035	[4547102]	4547102	4547102;15803282;7426741	4547102;15803282;7426741;9646449;12100854
1036	[4547102]	22490293	22490293;37822406;15803282	22490293;37822406;15803282;6054657;4380451
1037	[16287725]	42662816	42662816;11615242;26899920	42662816;11615242;26899920;29125354;4380451
1038	[16287725]	42662816	42662816;11615242;26899920	42662816;11615242;26899920;29125354;4380451
1040	[25254425, 16626264]	9451052	9451052;15778034;25254425	9451052;15778034;25254425;17518195;5966635
1042	[17421851]	778436	778436;7711685;8839502	778436;7711685;8839502;22309946;13108582
1043	[17671145]	17671145	17671145;37256966;36889513	17671145;37256966;36889513;14116046;8458567
1044	[22500262]	22500262	22500262;11565780;4587978	22500262;11565780;4587978;4320111;21622715
1045	[22500262]	22500262	22500262;11565780;8868863	22500262;11565780;8868863;25183830;4587978
1046	[418246, 4324278, 16712164]	13915464	13915464;36904081;11420613	13915464;36904081;11420613;18987782;2582169
1047	[14706752]	368506	368506;41913714;11048759	368506;41913714;11048759;8093935;39381118
1048	[12486491]	24737389	24737389;11935250;12486491	24737389;11935250;12486491;9178310;3823862
1050	[19878070]	19878070	19878070;26000593;11246427	19878070;26000593;11246427;4687948;456304
1052	[18816720]	2097256	2097256;3716075;18816720	2097256;3716075;18816720;6766459;4810810
1053	[18816720]	2097256	2097256;3716075;18816720	2097256;3716075;18816720;6766459;4810810
1054	[10072941]	10072941	10072941;43417006;25451374	10072941;43417006;25451374;45447613;40790033
1055	[13906581]	39300105	39300105;2276126;2032877	39300105;2276126;2032877;7419612;27054878
1056	[4200695]	42950029	42950029;38493521;40631095	42950029;38493521;40631095;2820454;25301182
1058	[13027590]	13027590	13027590;4391121;3190689	13027590;4391121;3190689;32462603;30919024
1065	[20418809]	20418809	20418809;7602348;19882228	20418809;7602348;19882228;24998637;3707035
1067	[4429668]	10765888	10765888;29947146;8909176	10765888;29947146;8909176;8065561;30983338
1068	[4429668]	47240151	47240151;10765888;8909176	47240151;10765888;8909176;25536577;34101101
1069	[4200695]	38493521	38493521;40631095;2820454	38493521;40631095;2820454;25301182;1122279
1070	[25649714]	31019903	31019903;33135135;154243324	31019903;33135135;154243324;3943235;25493293
1072	[4824840]	4824840	4824840;52827184;15879544	4824840;52827184;15879544;12102963;154050141
1073	[4824840]	4791384	4791384;25121903;52827184	4791384;25121903;52827184;12102963;21009874
1074	[14658685]	23244529	23244529;1332250;20935673	23244529;1332250;20935673;10029970;11936877
1075	[14658685]	23244529	23244529;1332250;20935673	23244529;1332250;20935673;10029970;25623469
1081	[5691302]	6309659	6309659;38551172;4442799	6309659;38551172;4442799;9555784;19205326
