id	gold standard passage	top_1	top_3	top_5
550	[33499189]	9283422	9283422;8903143;41982985	9283422;8903143;41982985;6961811;994800
553	[1471041]	27772649	27772649;14340571;1471041	27772649;14340571;1471041;25571386;10675756
555	[1049501]	35256900	35256900;25251625;14853989	35256900;25251625;14853989;8025177;1049501
557	[1049501]	1049501	1049501;35256900;25251625	1049501;35256900;25251625;28249680;797114
559	[3475317]	9977329	9977329;5377059;3672261	9977329;5377059;3672261;9767444;13952658
562	[20101846]	20101846	20101846;5152028;14711483	20101846;5152028;14711483;6421734;56391045
563	[2867345]	2867345	2867345;23495058;27466734	2867345;23495058;27466734;4506414;5698494
564	[2867345]	2867345	2867345;23495058;15984735	2867345;23495058;15984735;27466734;5698494
565	[16120395]	16120395	16120395;15551129;4421742	16120395;15551129;4421742;25937484;3553087
566	[16120395]	16120395	16120395;15551129;4421742	16120395;15551129;4421742;3553087;25937484
568	[23418635]	20524091	20524091;23418635;36651210	20524091;23418635;36651210;11360430;4423327
570	[20333864]	20333864	20333864;22975806;15832146	20333864;22975806;15832146;2140497;24249915
571	[20333864]	20333864	20333864;22975806;2140497	20333864;22975806;2140497;15832146;24249915
572	[4447055]	72159	72159;24645237;16572581	72159;24645237;16572581;13231899;32556431
573	[10300888]	10300888	10300888;13613916;4414481	10300888;13613916;4414481;9704467;46565968
574	[10300888]	10300888	10300888;13613916;4414481	10300888;13613916;4414481;9704467;9548440
576	[4468861]	4468861	4468861;35987381;24069089	4468861;35987381;24069089;1900152;14657344
579	[34139429]	20945963	20945963;19675911;8509018	20945963;19675911;8509018;19185192;34139429
580	[23460562]	23460562	23460562;1336292;17463549	23460562;1336292;17463549;4462419;6441369
582	[14260013]	14260013	14260013;20864487;708425	14260013;20864487;708425;29023309;31560225
584	[14260013]	14260013	14260013;20864487;43378932	14260013;20864487;43378932;708425;29023309
585	[42291761]	21459247	21459247;42291761;2575938	21459247;42291761;2575938;8428935;6748318
588	[16999023]	16999023	16999023;25516011;2296264	16999023;25516011;2296264;23124332;854417
590	[10984005]	10984005	10984005;1831916;24625323	10984005;1831916;24625323;752423;40996863
591	[14682243]	14682243	14682243;6309659;21274919	14682243;6309659;21274919;45457778;13282296
592	[14682243]	14682243	14682243;6309659;21274919	14682243;6309659;21274919;45457778;13282296
594	[19675911]	19675911	19675911;20945963;19185192	19675911;20945963;19185192;8509018;31889025
595	[4824840]	4824840	4824840;5596332;11459139	4824840;5596332;11459139;17023584;3776162
600	[12258338]	42404093	42404093;12258338;583260	42404093;12258338;583260;11254040;29845974
601	[12258338]	42404093	42404093;12258338;583260	42404093;12258338;583260;11254040;29845974
602	[3701541]	26735905	26735905;10463997;25576204	26735905;10463997;25576204;15728433;3701541
603	[6540064]	6540064	6540064;7757997;9814332	6540064;7757997;9814332;5612738;2095573
606	[712078]	20732789	20732789;9159125;24828165	20732789;9159125;24828165;2443495;6945691
607	[4506414]	4506414	4506414;30058568;202259	4506414;30058568;202259;30639847;19854543
609	[40096222]	21439293	21439293;10648422;5377059	21439293;10648422;5377059;2604063;15889329
610	[40096222]	21439293	21439293;10648422;5377059	21439293;10648422;5377059;2604063;15889329
611	[32408470]	4854076	4854076;18450716;39187170	4854076;18450716;39187170;9178310;52865789
612	[9638032]	9638032	9638032;18988265;6669242	9638032;18988265;6669242;16056410;8646760
614	[9638032]	9638032	9638032;28369117;7549811	9638032;28369117;7549811;23702805;36830715
615	[9638032]	9638032	9638032;28369117;7549811	9638032;28369117;7549811;23702805;33911859
616	[18670]	17911973	17911973;24896957;17877537	17911973;24896957;17877537;9478135;38899659
617	[18670]	17911973	17911973;17877537;24896957	17911973;17877537;24896957;38899659;37156349
618	[6836086]	24541180	24541180;1320137;5914739	24541180;1320137;5914739;8903143;22023404
620	[2565138]	21258863	21258863;3619931;49556906	21258863;3619931;49556906;6673421;5500086
621	[1642727]	1642727	1642727;13083189;10010651	1642727;13083189;10010651;6647414;26107000
622	[17000834]	17000834	17000834;25599283;22843838	17000834;25599283;22843838;4462079;12009265
624	[20033112]	20033112	20033112;87430549;1848452	20033112;87430549;1848452;8891333;86129154
625	[20033112]	20033112	20033112;87430549;1848452	20033112;87430549;1848452;8891333;86129154
626	[16355392]	16355392	16355392;22241778;10574949	16355392;22241778;10574949;28207326;21369472
631	[5468807]	5468807	5468807;9211173;2727303	5468807;9211173;2727303;25726838;9767444
632	[5172048]	5172048	5172048;9507605;10669582	5172048;9507605;10669582;28195565;16280642
633	[5172048]	5172048	5172048;3701541;9507605	5172048;3701541;9507605;10669582;28195565
635	[1686997]	1686997	1686997;9752604;1897324	1686997;9752604;1897324;3973445;31591262
638	[25649714]	31019903	31019903;29845974;154243324	31019903;29845974;154243324;25649714;73473433
640	[6503185]	40900567	40900567;6503185;2460304	40900567;6503185;2460304;7486516;1852826
642	[13619127]	13619127	13619127;24921368;41298619	13619127;24921368;41298619;21369472;16389141
643	[15535511]	2481032	2481032;16389141;21641088	2481032;16389141;21641088;10190462;17119869
645	[12810152]	11705328	11705328;21636085;12810152	11705328;21636085;12810152;5152028;33409100
646	[12810152]	11705328	11705328;21636085;12810152	11705328;21636085;12810152;5152028;33409100
647	[15041758]	15041758	15041758;10374686;16204011	15041758;10374686;16204011;42095718;6334188
648	[15041758]	15041758	15041758;10374686;16204011	15041758;10374686;16204011;44409062;42095718
650	[12789595]	12789595	12789595;11253758;3202143	12789595;11253758;3202143;24159217;16284655
651	[9433958]	9433958	9433958;30437264;38376189	9433958;30437264;38376189;10559501;12885341
652	[9433958]	9433958	9433958;30437264;38376189	9433958;30437264;38376189;10559501;12885341
653	[24384587]	21372171	21372171;17421851;6853699	21372171;17421851;6853699;24384587;25050364
654	[57574395]	46266579	46266579;37450671;24989194	46266579;37450671;24989194;6961811;57574395
655	[57574395]	46266579	46266579;37450671;24989194	46266579;37450671;24989194;57574395;6961811
657	[8533245]	14920021	14920021;8533245;21943141	14920021;8533245;21943141;4391685;26108767
658	[5293024]	5293024	5293024;7454794;2138767	5293024;7454794;2138767;409280;17914395
661	[37204802]	37204802	37204802;2831620;503050	37204802;2831620;503050;3230361;27134527
662	[37204802]	37204802	37204802;2831620;503050	37204802;2831620;503050;3230361;27134527
663	[22080671]	25148216	25148216;22080671;7711685	25148216;22080671;7711685;8446259;2260571
665	[12580014]	12580014	12580014;39559521;8354687	12580014;39559521;8354687;25738896;6333347
666	[4469125]	4469125	4469125;1070920;45154987	4469125;1070920;45154987;25969485;32250572
667	[6493422]	6493422	6493422;44724517;32101982	6493422;44724517;32101982;2316374;22997657
668	[6493422, 25148216]	25148216	25148216;6493422;17708753	25148216;6493422;17708753;14386505;18489989
669	[6493422, 25148216]	25148216	25148216;6493422;17708753	25148216;6493422;17708753;14386505;18489989
670	[5573975]	5573975	5573975;25928548;39291138	5573975;25928548;39291138;8446259;21804115
671	[5573975]	5573975	5573975;25928548;3619931	5573975;25928548;3619931;2973910;39291138
672	[15635366]	15635366	15635366;19572798;1791637	15635366;19572798;1791637;18037805;14853989
673	[2095573]	2095573	2095573;9814332;15360986	2095573;9814332;15360986;6540064;7662206
676	[857189]	13398997	13398997;857189;11250124	13398997;857189;11250124;22968257;8708082
677	[857189]	13398997	13398997;857189;11250124	13398997;857189;11250124;22968257;23985464
679	[13639330]	4393153	4393153;15215393;4162857	4393153;15215393;4162857;23269537;25175223
680	[9315213]	14823313	14823313;23397658;8780599	14823313;23397658;8780599;9315213;74137632
681	[9315213]	9315213	9315213;17421851;970012	9315213;17421851;970012;23397658;4890578
682	[9315213]	9315213	9315213;23397658;2832403	9315213;23397658;2832403;1840993;7150238
683	[9315213]	9315213	9315213;17421851;23397658	9315213;17421851;23397658;4890578;970012
685	[4452659]	4452659	4452659;34747208;22544171	4452659;34747208;22544171;25036988;6190603
686	[4452659]	797114	797114;4452659;34747208	797114;4452659;34747208;37362689;24863571
687	[4452659]	34747208	34747208;4452659;22544171	34747208;4452659;22544171;4701662;29641682
688	[4452659]	34747208	34747208;4452659;22544171	34747208;4452659;22544171;25036988;6190603
689	[22080671]	24766509	24766509;8891333;87430549	24766509;8891333;87430549;25985964;18953920
694	[1071991]	1071991	1071991;27567994;2389574	1071991;27567994;2389574;17327939;37444589
696	[16355392]	16355392	16355392;5106691;14753395	16355392;5106691;14753395;26025820;6517267
698	[22544171]	22544171	22544171;15692098;834336	22544171;15692098;834336;14178995;34747208
703	[4350400]	20402596	20402596;38675228;16557565	20402596;38675228;16557565;2988714;19950357
704	[14658685]	18276599	18276599;4462139;18924534	18276599;4462139;18924534;2619579;4305576
705	[22442133]	33912748	33912748;23388442;22442133	33912748;23388442;22442133;19278208;641459
709	[22442133]	22442133	22442133;33912748;24269361	22442133;33912748;24269361;23388442;19278208
710	[22442133]	33912748	33912748;23388442;22442133	33912748;23388442;22442133;19278208;641459
713	[18421962]	2000038	2000038;6532806;28598374	2000038;6532806;28598374;23830488;15635366
714	[18421962]	2000038	2000038;6532806;23830488	2000038;6532806;23830488;15635366;18421962
717	[17587795]	18895793	18895793;4679264;17587795	18895793;4679264;17587795;4305576;8502193
724	[5531479]	5531479	5531479;8396189;3495456	5531479;8396189;3495456;16128711;52925737
726	[7521113, 36444198]	22406695	22406695;7521113;36444198	22406695;7521113;36444198;14492339;7489663
730	[13400643]	13400643	13400643;3230361;8548635	13400643;3230361;8548635;7426741;2831620
732	[34469966]	33634749	33634749;36444198;7489663	33634749;36444198;7489663;25148216;8317408
733	[34469966]	33634749	33634749;36444198;7489663	33634749;36444198;7489663;25148216;8317408
734	[4961038]	4961038	4961038;2272614;85665741	4961038;2272614;85665741;4920376;3684342
736	[5389095]	5389095	5389095;39985001;10342807	5389095;39985001;10342807;22972632;24335068
737	[16562534, 6609935]	4417558	4417558;6609935;1539159	4417558;6609935;1539159;3506723;15491404
738	[16562534, 6609935, 33912020]	4417558	4417558;6609935;1539159	4417558;6609935;1539159;3506723;15491404
739	[4446814]	24989194	24989194;14205246;46266579	24989194;14205246;46266579;1684489;37450671
740	[23078022]	23078022	23078022;83308790;7046487	23078022;83308790;7046487;23305884;27093166
745	[11291348]	11291348	11291348;12225214;29557235	11291348;12225214;29557235;6422576;44947611
746	[11291348]	11291348	11291348;12225214;29557235	11291348;12225214;29557235;6422576;44947611
747	[11291348]	11291348	11291348;952111;3727986	11291348;952111;3727986;12225214;29557235
748	[11291348]	11291348	11291348;952111;3727986	11291348;952111;3727986;12225214;29557235
749	[13868795]	36271512	36271512;40608679;22210434	36271512;40608679;22210434;23804187;33499189
751	[19800147]	19800147	19800147;14692646;3588621	19800147;14692646;3588621;17209919;4435369
752	[19800147]	19800147	19800147;17209919;3588621	19800147;17209919;3588621;1905095;4435369
753	[1173667]	37248570	37248570;5710820;20999249	37248570;5710820;20999249;40900567;19824183
755	[17844478]	27647593	27647593;5304891;10494012	27647593;5304891;10494012;87430549;22488511
757	[17123657]	33499189	33499189;3155374;20758340	33499189;3155374;20758340;17123657;2714623
758	[14195528]	3095620	3095620;1391126;27815697	3095620;1391126;27815697;4404433;9433958
760	[1805641]	13948920	13948920;1805641;3929361	13948920;1805641;3929361;10617916;12409683
761	[10009203]	1964163	1964163;980008;8698208	1964163;980008;8698208;41644178;7997337
762	[4695046]	20188586	20188586;35087728;39059143	20188586;35087728;39059143;14395738;17779800
764	[7552215]	4345757	4345757;15790930;28419824	4345757;15790930;28419824;24625323;25973484
765	[7552215]	4345757	4345757;28419824;24625323	4345757;28419824;24625323;22635278;37578311
766	[7552215]	4345757	4345757;28419824;24625323	4345757;28419824;24625323;22635278;37578311
767	[2488880]	2488880	2488880;5558754;15984735	2488880;5558754;15984735;11630388;29253460
771	[15476777]	7165938	7165938;15476777;2492146	7165938;15476777;2492146;20606520;37029185
772	[24922825]	24922825	24922825;23915841;4373433	24922825;23915841;4373433;8883846;9539248
774	[32275758]	12552297	12552297;11569583;23698769	12552297;11569583;23698769;13025574;27635177
776	[32275758]	12552297	12552297;11569583;23698769	12552297;11569583;23698769;13025574;27635177
777	[32275758]	12552297	12552297;11569583;23698769	12552297;11569583;23698769;13025574;27635177
778	[13001323]	13001323	13001323;6227220;2481032	13001323;6227220;2481032;41120293;10889845
779	[13001323]	13001323	13001323;6227220;2481032	13001323;6227220;2481032;10889845;120626
780	[8246922, 24338780]	24338780	24338780;40632104;8246922	24338780;40632104;8246922;6270720;39084565
782	[8246922]	39084565	39084565;8246922;10559501	39084565;8246922;10559501;5500086;21878751
787	[4740447]	4740447	4740447;4393153;15419873	4740447;4393153;15419873;25014337;21186109
788	[4740447]	4740447	4740447;4393153;15419873	4740447;4393153;15419873;8065561;25014337
789	[15493354]	15493354	15493354;15889329;3672261	15493354;15889329;3672261;14893428;17991818
790	[15493354]	15493354	15493354;15889329;3672261	15493354;15889329;3672261;2506153;11581157
791	[15984735]	14566771	14566771;15984735;38369817	14566771;15984735;38369817;23627419;23785605
792	[3610080]	3610080	3610080;17779800;20188586	3610080;17779800;20188586;3662510;35087728
795	[8551160]	8425533	8425533;27693891;4701662	8425533;27693891;4701662;40232172;14835068
797	[8551160]	8425533	8425533;20456030;4701662	8425533;20456030;4701662;27693891;9796495
798	[8551160]	13780287	13780287;44572913;14767844	13780287;44572913;14767844;8425533;13458119
799	[5293024]	5293024	5293024;7454794;2138767	5293024;7454794;2138767;409280;17914395
801	[22180793]	22180793	22180793;4373433;36642096	22180793;4373433;36642096;19485649;17188921
802	[22180793]	22180793	22180793;4373433;36642096	22180793;4373433;36642096;19485649;17188921
803	[22180793]	22180793	22180793;4373433;36642096	22180793;4373433;36642096;19485649;17188921
804	[22180793]	22180793	22180793;4373433;36642096	22180793;4373433;36642096;19485649;17188921
807	[36606083]	36606083	36606083;25787749;8646760	36606083;25787749;8646760;36180468;31514338
810	[13513790]	25041967	25041967;7239105;22186938	25041967;7239105;22186938;37311371;19185192
812	[19799455]	19799455	19799455;17081238;36357627	19799455;17081238;36357627;34733465;2086909
813	[33387953]	33387953	33387953;22036571;21551568	33387953;22036571;21551568;34016944;21164071
815	[8148304]	8148304	8148304;23604601;9478135	8148304;23604601;9478135;711256;41599676
816	[8148304]	8148304	8148304;23604601;9478135	8148304;23604601;9478135;711256;41599676
817	[17814815]	17814815	17814815;25789730;9580772	17814815;25789730;9580772;47240151;13794374
818	[17814815]	7840442	7840442;17814815;25789730	7840442;17814815;25789730;45487164;9796495
822	[15319019]	15319019	15319019;2319305;10326242	15319019;2319305;10326242;6426919;43311750
825	[15319019]	15319019	15319019;2319305;6426919	15319019;2319305;6426919;9505402;37205685
826	[4678846]	140098548	140098548;4700428;24049225	140098548;4700428;24049225;22236223;26025370
828	[4678846]	1759213	1759213;14584755;26199970	1759213;14584755;26199970;4700428;6157837
835	[15928989]	1780819	1780819;25263942;23577867	1780819;25263942;23577867;6121668;16346504
838	[15928989]	45166582	45166582;2423940;46202852	45166582;2423940;46202852;20330519;9814332
840	[15663829]	68317730	68317730;3912660;2138843	68317730;3912660;2138843;20649327;198133135
841	[15663829]	20132778	20132778;27166444;68317730	20132778;27166444;68317730;2138843;3912660
844	[17741440]	17741440	17741440;9878167;29399239	17741440;9878167;29399239;36089763;43054703
846	[22696649]	23901235	23901235;16863359;883747	23901235;16863359;883747;54482327;22696649
848	[14500725]	14500725	14500725;3662510;409280	14500725;3662510;409280;72180760;6085365
853	[24922825]	24922825	24922825;23915841;4373433	24922825;23915841;4373433;8883846;9539248
854	[12206390]	12206390	12206390;3801693;21616324	12206390;3801693;21616324;44660616;31889025
855	[8190282]	8190282	8190282;26105746;40867854	8190282;26105746;40867854;3272084;13843341
856	[43334921]	53033275	53033275;52188256;22371455	53033275;52188256;22371455;25121903;22482820
857	[43334921]	22371455	22371455;29807737;1227277	22371455;29807737;1227277;2158516;20428155
858	[1982286]	12315072	12315072;22049489;1982286	12315072;22049489;1982286;13048272;9076196
860	[16066726]	16066726	16066726;3475317;34615397	16066726;3475317;34615397;38830961;41913714
861	[16066726]	16066726	16066726;3475317;34615397	16066726;3475317;34615397;38830961;41913714
863	[20568364, 16361581]	16361581	16361581;16790253;17917408	16361581;16790253;17917408;16086778;20568364
866	[37822406]	4457834	4457834;3883485;37822406	4457834;3883485;37822406;4417177;86129154
867	[14340571]	14340571	14340571;10675756;26735018	14340571;10675756;26735018;10761515;30041895
871	[195689316]	37029185	37029185;24625323;43192375	37029185;24625323;43192375;4345757;32421068
876	[195689316]	37029185	37029185;24625323;32421068	37029185;24625323;32421068;25973484;4345757
877	[313394]	3095620	3095620;6431384;313394	3095620;6431384;313394;14437255;41239107
881	[14803797]	14803797	14803797;6327940;35962023	14803797;6327940;35962023;6793674;24273592
883	[14803797]	14803797	14803797;6327940;35962023	14803797;6327940;35962023;33684572;6793674
884	[14803797]	14803797	14803797;12709184;44624045	14803797;12709184;44624045;35962023;5687200
885	[6477536]	6477536	6477536;10749308;7098463	6477536;10749308;7098463;6112053;10072941
886	[6477536]	6477536	6477536;10749308;7098463	6477536;10749308;7098463;6112053;9754530
890	[2097256]	18816720	18816720;8665891;3716075	18816720;8665891;3716075;17454301;15670968
891	[2097256]	18816720	18816720;8665891;3716075	18816720;8665891;3716075;17454301;15670968
893	[13509809]	13509809	13509809;25419778;23816832	13509809;25419778;23816832;36345185;24721866
894	[14724693]	22505710	22505710;58050905;33912748	22505710;58050905;33912748;1044552;37562370
895	[18750453]	36653415	36653415;18750453;25420421	36653415;18750453;25420421;24269361;42291761
896	[14338915]	14338915	14338915;18988265;10189634	14338915;18988265;10189634;21425864;29564505
897	[14338915]	14338915	14338915;10189634;21425864	14338915;10189634;21425864;26117607;16686383
898	[13106686, 5572127]	38131471	38131471;19688024;13106686	38131471;19688024;13106686;43880096;10704438
899	[13106686, 5572127]	38131471	38131471;13106686;10704438	38131471;13106686;10704438;41337677;36831892
900	[18678095]	1917068	1917068;33912020;19957813	1917068;33912020;19957813;37362689;24554740
901	[6540064]	6540064	6540064;33118292;7757997	6540064;33118292;7757997;46277811;11616424
902	[10648422]	10648422	10648422;8639034;26068103	10648422;8639034;26068103;9334631;37762357
908	[6923961]	6923961	6923961;13906892;20732789	6923961;13906892;20732789;25726838;17844478
909	[11254556]	11254556	11254556;14188138;649951	11254556;14188138;649951;44500794;10666475
910	[11254556]	11254556	11254556;14188138;20492020	11254556;14188138;20492020;649951;44500794
912	[11254556]	11254556	11254556;14188138;20492020	11254556;14188138;20492020;44500794;649951
916	[18037805]	463309	463309;10786948;19572798	463309;10786948;19572798;1791637;46153874
917	[34071621]	34071621	34071621;16364639;15113221	34071621;16364639;15113221;15176526;34016944
919	[16422880]	26067999	26067999;7639744;16422880	26067999;7639744;16422880;12145359;17021845
923	[17077004]	17077004	17077004;11230569;22227889	17077004;11230569;22227889;374902;25134146
925	[17077004]	17077004	17077004;22414304;2058909	17077004;22414304;2058909;25134146;22227889
926	[16390264]	16390264	16390264;5641851;9167230	16390264;5641851;9167230;26611094;24408040
927	[16390264]	16390264	16390264;5641851;9167230	16390264;5641851;9167230;26611094;24408040
928	[18174210]	18174210	18174210;2460304;27889071	18174210;2460304;27889071;13959707;17168045
929	[18174210]	18174210	18174210;2460304;4336849	18174210;2460304;4336849;27889071;13959707
930	[16056514]	16056514	16056514;23816832;44830890	16056514;23816832;44830890;791050;5260382
933	[14711483]	14711483	14711483;2360905;46743299	14711483;2360905;46743299;29947146;25098790
934	[8563659]	8563659	8563659;28821565;22227889	8563659;28821565;22227889;24082820;374902
935	[5483793]	5483793	5483793;20155713;28647122	5483793;20155713;28647122;301838;19510470
938	[26231129]	18682109	18682109;6421792;17163294	18682109;6421792;17163294;87430549;26973393
939	[26231129]	9929089	9929089;25515662;25895285	9929089;25515662;25895285;16494316;2272614
940	[12258338]	12258338	12258338;31612088;29845974	12258338;31612088;29845974;38799797;21260231
941	[12258338]	12258338	12258338;31612088;29845974	12258338;31612088;29845974;38799797;13843341
942	[11527199]	21203899	21203899;26105746;16737210	21203899;26105746;16737210;9056874;11527199
944	[1642727]	1642727	1642727;13083189;10010651	1642727;13083189;10010651;6647414;26107000
945	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;13083189;26107000	18537148;13083189;26107000;4449524;20334484
946	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;13083189;26107000	18537148;13083189;26107000;4449524;20334484
949	[13578199]	13083189	13083189;10010651;18895793	13083189;10010651;18895793;6153754;27076725
951	[21414718]	21414718	21414718;26047921;18041692	21414718;26047921;18041692;4422723;10485142
952	[3355397]	3355397	3355397;24581365;8512633	3355397;24581365;8512633;12009265;31229233
953	[3355397]	3355397	3355397;27270151;9831859	3355397;27270151;9831859;31229233;4959368
954	[3355397]	3355397	3355397;24581365;8512633	3355397;24581365;8512633;12009265;31229233
955	[2078658, 30507607]	22937815	22937815;4896726;9732010	22937815;4896726;9732010;11011905;23208167
959	[8780599]	8780599	8780599;6525844;25355575	8780599;6525844;25355575;202259;43128141
962	[13931771, 935538, 4306711]	13931771	13931771;20018321;935538	13931771;20018321;935538;797114;27693891
963	[4162857, 29828242]	4162857	4162857;7860396;29828242	4162857;7860396;29828242;13384318;21330280
964	[4162857, 29828242]	4162857	4162857;7860396;29828242	4162857;7860396;29828242;13384318;21330280
965	[40817021]	25822299	25822299;32322418;40817021	25822299;32322418;40817021;2820454;37029185
969	[19356271, 17368516]	17368516	17368516;15077696;9379687	17368516;15077696;9379687;41314611;11922370
970	[19356271, 17368516]	17368516	17368516;15077696;9379687	17368516;15077696;9379687;41314611;11922370
972	[46695481, 27873158, 28617573, 9764256]	829646	829646;27446873;23136735	829646;27446873;23136735;46695481;6561200
973	[27446873, 27873158, 28617573, 9764256]	829646	829646;6561200;27446873	829646;6561200;27446873;27873158;23136735
976	[5304891]	29509926	29509926;3475317;25315295	29509926;3475317;25315295;34378726;4454788
977	[14075252, 39264456]	25315295	25315295;29509926;25726838	25315295;29509926;25726838;8702697;3475317
978	[14075252]	25315295	25315295;29509926;25726838	25315295;29509926;25726838;8702697;3475317
979	[11659421]	11659421	11659421;19912367;1848452	11659421;19912367;1848452;87430549;8891333
980	[20128547]	6153754	6153754;2335873;20128547	6153754;2335873;20128547;4447055;41822527
984	[6828370]	6828370	6828370;16364639;16201748	6828370;16364639;16201748;15113221;34016944
988	[3033830]	1383826	1383826;16929739;3153673	1383826;16929739;3153673;8126244;5271210
989	[9988425]	16375102	16375102;14460402;39532074	16375102;14460402;39532074;9988425;4423559
990	[16472469]	16472469	16472469;4444861;4899981	16472469;4444861;4899981;15600979;4319844
992	[16472469]	16472469	16472469;4418878;7622767	16472469;4418878;7622767;23634484;14145440
994	[16472469]	16472469	16472469;6710699;12086599	16472469;6710699;12086599;13791206;19522248
996	[16472469]	49432306	49432306;5273056;38131471	49432306;5273056;38131471;16472469;12909503
997	[16472469]	1941721	1941721;27635177;21793890	1941721;27635177;21793890;44172171;30122260
998	[16472469]	1941721	1941721;27635177;21793890	1941721;27635177;21793890;30122260;4444861
999	[16472469]	16472469	16472469;6710699;12086599	16472469;6710699;12086599;13791206;19522248
1000	[16472469]	26118532	26118532;25842866;6386930	26118532;25842866;6386930;26607366;4319844
1001	[5702790]	5702790	5702790;8006440;86602746	5702790;8006440;86602746;116075383;32556431
1002	[13639330]	24624992	24624992;8210189;13011249	24624992;8210189;13011249;4396105;4662264
1003	[14332945, 4319844, 4899981]	14332945	14332945;8577229;4401289	14332945;8577229;4401289;4899981;7151961
1004	[301838, 2734421, 3952288]	3952288	3952288;20155713;39128592	3952288;20155713;39128592;301838;2734421
1005	[301838, 2734421, 3952288]	3952288	3952288;20155713;39128592	3952288;20155713;39128592;301838;2734421
1006	[4926049]	4926049	4926049;7848113;40721190	4926049;7848113;40721190;36816310;12922760
1008	[2547636]	38037690	38037690;12580014;14105446	38037690;12580014;14105446;4380287;19343151
1009	[1982286]	1982286	1982286;12315072;22049489	1982286;12315072;22049489;13048272;8385277
1011	[9745001]	9745001	9745001;26026009;6751418	9745001;26026009;6751418;43122426;21551568
1015	[6277638]	6277638	6277638;1974176;797114	6277638;1974176;797114;2266471;1227277
1016	[6277638]	6277638	6277638;1974176;2266471	6277638;1974176;2266471;15615957;1227277
1018	[11603066]	1225513	1225513;11603066;39859981	1225513;11603066;39859981;25515662;19752008
1023	[16927286]	16927286	16927286;23342686;39729277	16927286;23342686;39729277;30261663;9505448
1025	[32408470]	4854076	4854076;18450716;39187170	4854076;18450716;39187170;9178310;52865789
1026	[3113630]	3113630	3113630;22185730;29806339	3113630;22185730;29806339;665817;16605494
1027	[3113630]	3113630	3113630;22185730;24721866	3113630;22185730;24721866;16686383;29806339
1028	[13923140, 11899391]	13923140	13923140;33535222;11899391	13923140;33535222;11899391;25571386;5567005
1030	[6441369]	6441369	6441369;4462419;23418635	6441369;4462419;23418635;3174305;1630949
1031	[12486491]	12486491	12486491;11578459;18987782	12486491;11578459;18987782;22358449;24863571
1032	[6836086]	24541180	24541180;5914739;1320137	24541180;5914739;1320137;8903143;22023404
1033	[6836086]	24541180	24541180;5914739;1320137	24541180;5914739;1320137;8903143;22023404
1034	[4547102]	15803282	15803282;4547102;8185080	15803282;4547102;8185080;37822406;12100854
1035	[4547102]	15803282	15803282;4547102;8185080	15803282;4547102;8185080;37822406;12100854
1036	[4547102]	15803282	15803282;8185080;37822406	15803282;8185080;37822406;86129154;14225271
1037	[16287725]	16287725	16287725;9675944;8290760	16287725;9675944;8290760;6054657;42106119
1038	[16287725]	16287725	16287725;9675944;1630949	16287725;9675944;1630949;8290760;6054657
1040	[25254425, 16626264]	9451052	9451052;5966635;15778034	9451052;5966635;15778034;25254425;18038955
1042	[17421851]	17421851	17421851;25050364;13108582	17421851;25050364;13108582;7711685;1855679
1043	[17671145]	17671145	17671145;22180793;14131683	17671145;22180793;14131683;14116046;25830701
1044	[22500262]	22500262	22500262;11565780;4587978	22500262;11565780;4587978;4999633;14471161
1045	[22500262]	22500262	22500262;11565780;13277039	22500262;11565780;13277039;4587978;4999633
1046	[418246, 4324278, 16712164]	12486491	12486491;13915464;36904081	12486491;13915464;36904081;15893330;22482024
1047	[14706752]	368506	368506;14706752;2543135	368506;14706752;2543135;41913714;18956141
1048	[12486491]	24737389	24737389;23460562;24450344	24737389;23460562;24450344;4380287;4928282
1050	[19878070]	26000593	26000593;19878070;11246427	26000593;19878070;11246427;16812091;4687948
1052	[18816720]	2097256	2097256;129199129;3716075	2097256;129199129;3716075;17454301;6766459
1053	[18816720]	2097256	2097256;129199129;3716075	2097256;129199129;3716075;17454301;4810810
1054	[10072941]	10072941	10072941;11939159;32463364	10072941;11939159;32463364;6793674;16760369
1055	[13906581]	13906581	13906581;16495649;36003142	13906581;16495649;36003142;19464037;14021596
1056	[4200695]	4200695	4200695;42950029;44586415	4200695;42950029;44586415;38493521;7198295
1058	[13027590]	13027590	13027590;37731372;36721932	13027590;37731372;36721932;13223957;3190689
1065	[20418809]	20418809	20418809;16660256;20186814	20418809;16660256;20186814;12411274;4326318
1067	[4429668]	15659108	15659108;799586;16217855	15659108;799586;16217855;15305881;1914588
1068	[4429668]	15659108	15659108;799586;16217855	15659108;799586;16217855;15305881;29098525
1069	[4200695]	4200695	4200695;7198295;53779698	4200695;7198295;53779698;17691617;17097974
1070	[25649714]	154243324	154243324;31019903;33135135	154243324;31019903;33135135;4463588;2242416
1072	[4824840]	4824840	4824840;5596332;3776162	4824840;5596332;3776162;11459139;2647374
1073	[4824840]	4824840	4824840;5596332;3776162	4824840;5596332;3776162;11459139;2647374
1074	[14658685]	13759726	13759726;4392608;28193026	13759726;4392608;28193026;16167746;23244529
1075	[14658685]	4392608	4392608;13759726;28193026	4392608;13759726;28193026;16167746;23244529
1081	[5691302]	5691302	5691302;13831842;1428840	5691302;13831842;1428840;36003142;25973484
1084	[5691302]	5691302	5691302;32328114;14566771	5691302;32328114;14566771;23627419;8595678
