id	gold standard passage	top_1	top_3	top_5
550	[33499189]	8903143	8903143;5914739;34905328	8903143;5914739;34905328;41982985;9283422
553	[1471041]	1471041	1471041;21060008;27772649	1471041;21060008;27772649;10675756;14340571
555	[1049501]	14853989	14853989;43054703;9878167	14853989;43054703;9878167;42873134;29399239
557	[1049501]	1049501	1049501;20456030;42873134	1049501;20456030;42873134;44693226;13106686
559	[3475317]	30034334	30034334;5377059;2506153	30034334;5377059;2506153;18275697;9977329
562	[20101846]	20101846	20101846;5152028;57121667	20101846;5152028;57121667;33203108;56391045
563	[2867345]	2867345	2867345;25355575;752423	2867345;25355575;752423;27466734;11630388
564	[2867345]	2867345	2867345;8780599;29253460	2867345;8780599;29253460;12770738;25355575
565	[16120395]	16120395	16120395;15551129;26596106	16120395;15551129;26596106;46346525;12922760
566	[16120395]	16120395	16120395;26596106;15551129	16120395;26596106;15551129;46346525;12922760
568	[23418635]	23418635	23418635;6441369;4462419	23418635;6441369;4462419;20524091;4423327
570	[20333864]	20333864	20333864;24249915;22975806	20333864;24249915;22975806;15832146;20839751
571	[20333864]	20333864	20333864;24249915;22975806	20333864;24249915;22975806;15832146;20839751
572	[4447055]	8596357	8596357;72159;13231899	8596357;72159;13231899;11784947;7224723
573	[10300888]	10300888	10300888;7643848;9704467	10300888;7643848;9704467;13613916;4414481
574	[10300888]	10300888	10300888;7643848;32638085	10300888;7643848;32638085;39462488;9704467
576	[4468861]	4468861	4468861;8994465;15128866	4468861;8994465;15128866;14863011;14657344
579	[34139429]	37029185	37029185;9622258;34139429	37029185;9622258;34139429;19675911;24408040
580	[23460562]	23460562	23460562;1336292;17463549	23460562;1336292;17463549;14500725;3788528
582	[14260013]	14260013	14260013;708425;29023309	14260013;708425;29023309;20864487;31560225
584	[14260013]	14260013	14260013;708425;43378932	14260013;708425;43378932;29023309;20864487
585	[42291761]	8428935	8428935;2575938;42291761	8428935;2575938;42291761;41233511;21459247
588	[16999023]	7142113	7142113;40558887;42855554	7142113;40558887;42855554;2296264;25516011
590	[10984005]	10984005	10984005;1068106;752423	10984005;1068106;752423;1831916;5698494
591	[14682243]	14682243	14682243;6309659;32463364	14682243;6309659;32463364;45457778;21274919
592	[14682243]	14682243	14682243;6309659;32463364	14682243;6309659;32463364;45457778;13934676
594	[19675911]	19675911	19675911;20945963;31889025	19675911;20945963;31889025;36355784;33533307
595	[4824840]	4824840	4824840;3776162;17023584	4824840;3776162;17023584;52827184;5596332
600	[12258338]	12258338	12258338;42404093;583260	12258338;42404093;583260;11254040;29845974
601	[12258338]	12258338	12258338;42404093;583260	12258338;42404093;583260;11254040;29845974
602	[3701541]	26735905	26735905;25576204;10463997	26735905;25576204;10463997;31882215;27647593
603	[6540064]	6540064	6540064;33118292;7757997	6540064;33118292;7757997;9814332;11868606
606	[712078]	20732789	20732789;9159125;2443495	20732789;9159125;2443495;6923961;24828165
607	[4506414]	4506414	4506414;30058568;12549585	4506414;30058568;12549585;30639847;4890578
609	[40096222]	21439293	21439293;17023584;4664540	21439293;17023584;4664540;35651106;14853989
610	[40096222]	14644164	14644164;21439293;5785219	14644164;21439293;5785219;17023584;4664540
611	[32408470]	32408470	32408470;4319174;970012	32408470;4319174;970012;17933691;36838958
612	[9638032]	9638032	9638032;16056410;21598000	9638032;16056410;21598000;11983390;34498093
614	[9638032]	9638032	9638032;33911859;7549811	9638032;33911859;7549811;28369117;36830715
615	[9638032]	9638032	9638032;33911859;7549811	9638032;33911859;7549811;28369117;23702805
616	[18670]	17911973	17911973;22317868;8892905	17911973;22317868;8892905;24896957;13072112
617	[18670]	17911973	17911973;22317868;11255504	17911973;22317868;11255504;8892905;25576204
618	[6836086]	24541180	24541180;87986426;5914739	24541180;87986426;5914739;623486;8903143
620	[2565138]	20888849	20888849;6673421;21258863	20888849;6673421;21258863;9929089;9122283
621	[1642727]	1642727	1642727;15041758;4407385	1642727;15041758;4407385;37156349;2028532
622	[17000834]	25599283	25599283;4462079;22843838	25599283;4462079;22843838;12074066;3034412
624	[20033112]	20033112	20033112;21676556;6082738	20033112;21676556;6082738;54561384;8790729
625	[20033112]	20033112	20033112;3847200;3756384	20033112;3847200;3756384;14198646;21676556
626	[16355392]	16355392	16355392;22241778;10574949	16355392;22241778;10574949;21369472;41599676
631	[5468807]	5468807	5468807;9211173;2727303	5468807;9211173;2727303;33370;9638032
632	[5172048]	5172048	5172048;9507605;16280642	5172048;9507605;16280642;28195565;14591894
633	[5172048]	5172048	5172048;9507605;1800734	5172048;9507605;1800734;16280642;28195565
635	[1686997]	1686997	1686997;25513319;14198646	1686997;25513319;14198646;19205437;4680262
638	[25649714]	25649714	25649714;6129301;73473433	25649714;6129301;73473433;31019903;31612088
640	[6503185]	6503185	6503185;8373753;2460304	6503185;8373753;2460304;40900567;25499612
642	[13619127]	13619127	13619127;24921368;120626	13619127;24921368;120626;36799998;41298619
643	[15535511]	32611468	32611468;17150648;2481032	32611468;17150648;2481032;1070920;6076903
645	[12810152]	21636085	21636085;33409100;11705328	21636085;33409100;11705328;37424881;16252863
646	[12810152]	33409100	33409100;21636085;11705328	33409100;21636085;11705328;37424881;16252863
647	[15041758]	15041758	15041758;19945096;6334188	15041758;19945096;6334188;6767133;44409062
648	[15041758]	15041758	15041758;44409062;19945096	15041758;44409062;19945096;32012666;6334188
650	[12789595]	3202143	3202143;13771184;12789595	3202143;13771184;12789595;9278263;15041758
651	[9433958]	9433958	9433958;10559501;30437264	9433958;10559501;30437264;4402497;38376189
652	[9433958]	9433958	9433958;10559501;30437264	9433958;10559501;30437264;4402497;38376189
653	[24384587]	21372171	21372171;17421851;28149602	21372171;17421851;28149602;6853699;24384587
654	[57574395]	57574395	57574395;4407385;6961811	57574395;4407385;6961811;4459491;8305686
655	[57574395]	57574395	57574395;4407385;6961811	57574395;4407385;6961811;4459491;8305686
657	[8533245]	8533245	8533245;15716328;37643601	8533245;15716328;37643601;26108767;35612665
658	[5293024]	5293024	5293024;7454794;13230773	5293024;7454794;13230773;14803797;2138767
661	[37204802]	37204802	37204802;27134931;29788648	37204802;27134931;29788648;12225214;16217855
662	[37204802]	37204802	37204802;29788648;1103795	37204802;29788648;1103795;40901687;350542
663	[22080671]	22080671	22080671;15879931;7711685	22080671;15879931;7711685;8446259;5979056
665	[12580014]	12580014	12580014;13989491;25738896	12580014;13989491;25738896;29785642;39559521
666	[4469125]	4469125	4469125;1070920;45154987	4469125;1070920;45154987;32250572;15488881
667	[6493422]	6493422	6493422;22153455;44724517	6493422;22153455;44724517;14407673;33068577
668	[6493422, 25148216]	25148216	25148216;18489989;26873988	25148216;18489989;26873988;22150633;1630949
669	[6493422, 25148216]	25148216	25148216;22150633;1630949	25148216;22150633;1630949;18489989;6446747
670	[5573975]	5573975	5573975;25928548;40349336	5573975;25928548;40349336;22800314;12130690
671	[5573975]	5573975	5573975;25928548;40349336	5573975;25928548;40349336;22800314;39291138
672	[15635366]	15635366	15635366;1791637;19572798	15635366;1791637;19572798;13777706;23244529
673	[2095573]	2095573	2095573;9814332;5612738	2095573;9814332;5612738;15360986;7662206
676	[857189]	11250124	11250124;9796495;14893425	11250124;9796495;14893425;4350400;22190276
677	[857189]	11250124	11250124;9796495;8006440	11250124;9796495;8006440;14893425;22190276
679	[13639330]	23269537	23269537;4393153;4162857	23269537;4393153;4162857;4411760;1695604
680	[9315213]	6227220	6227220;23397658;9315213	6227220;23397658;9315213;21232018;2832403
681	[9315213]	9315213	9315213;970012;4890578	9315213;970012;4890578;17421851;7373453
682	[9315213]	9315213	9315213;6227220;23397658	9315213;6227220;23397658;1840993;2832403
683	[9315213]	9315213	9315213;970012;4890578	9315213;970012;4890578;7373453;13923069
685	[4452659]	4452659	4452659;34747208;25036988	4452659;34747208;25036988;22544171;37362689
686	[4452659]	797114	797114;4701662;7643848	797114;4701662;7643848;37608303;10518721
687	[4452659]	4452659	4452659;10518721;34747208	4452659;10518721;34747208;22544171;4701662
688	[4452659]	4452659	4452659;25036988;34747208	4452659;25036988;34747208;22544171;37362689
689	[22080671]	25238950	25238950;3848469;24101431	25238950;3848469;24101431;35811036;4381486
694	[1071991]	1071991	1071991;8182950;10190778	1071991;8182950;10190778;27567994;17327939
696	[16355392]	16355392	16355392;27545868;2405259	16355392;27545868;2405259;5106691;4423401
698	[22544171]	22544171	22544171;15692098;34747208	22544171;15692098;34747208;14178995;834336
703	[4350400]	16557565	16557565;38675228;19950357	16557565;38675228;19950357;4350400;20402596
704	[14658685]	18924534	18924534;18276599;43711341	18924534;18276599;43711341;9655347;5519177
705	[22442133]	22442133	22442133;24269361;33912748	22442133;24269361;33912748;21636085;3866315
709	[22442133]	22442133	22442133;24269361;33912748	22442133;24269361;33912748;3866315;25974070
710	[22442133]	33912748	33912748;22442133;24269361	33912748;22442133;24269361;3866315;20148808
713	[18421962]	15635366	15635366;6828370;42314147	15635366;6828370;42314147;2000038;16550075
714	[18421962]	15635366	15635366;6828370;2000038	15635366;6828370;2000038;16550075;10024681
717	[17587795]	17587795	17587795;175735;22038539	17587795;175735;22038539;4305576;7808055
724	[5531479]	5531479	5531479;4389252;8396189	5531479;4389252;8396189;52925737;17934082
726	[7521113, 36444198]	22406695	22406695;7521113;14492339	22406695;7521113;14492339;12370881;36444198
730	[13400643]	8548635	8548635;4387494;13400643	8548635;4387494;13400643;18841257;15215393
732	[34469966]	33634749	33634749;15551129;25148216	33634749;15551129;25148216;37768883;34469966
733	[34469966]	33634749	33634749;15551129;25148216	33634749;15551129;25148216;37768883;34469966
734	[4961038]	4961038	4961038;2272614;4920376	4961038;2272614;4920376;85665741;28334217
736	[5389095]	5389095	5389095;13573143;24554740	5389095;13573143;24554740;19482914;24335068
737	[16562534, 6609935]	4417558	4417558;6609935;16562534	4417558;6609935;16562534;1539159;3506723
738	[16562534, 6609935, 33912020]	4417558	4417558;6609935;16562534	4417558;6609935;16562534;3506723;29073751
739	[4446814]	1684489	1684489;29863668;35531883	1684489;29863668;35531883;14205246;16242975
740	[23078022]	23078022	23078022;83308790;39424916	23078022;83308790;39424916;27093166;9956893
745	[11291348]	11291348	11291348;21307488;9680193	11291348;21307488;9680193;14637235;21562657
746	[11291348]	11291348	11291348;21307488;14637235	11291348;21307488;14637235;33068577;12225214
747	[11291348]	11291348	11291348;21562657;12225214	11291348;21562657;12225214;23513818;29557235
748	[11291348]	11291348	11291348;12225214;29557235	11291348;12225214;29557235;6422576;25817686
749	[13868795]	40608679	40608679;28006126;1550937	40608679;28006126;1550937;35651106;18231807
751	[19800147]	19800147	19800147;14768471;3588621	19800147;14768471;3588621;4435369;17209919
752	[19800147]	19800147	19800147;14768471;3588621	19800147;14768471;3588621;17209919;4435369
753	[1173667]	40900567	40900567;8593263;5289038	40900567;8593263;5289038;3929361;3770726
755	[17844478]	31933981	31933981;10494012;7451018	31933981;10494012;7451018;23122306;25315295
757	[17123657]	33499189	33499189;17123657;2617858	33499189;17123657;2617858;2714623;8246090
758	[14195528]	3095620	3095620;1391126;27815697	3095620;1391126;27815697;41239107;14195528
760	[1805641]	1805641	1805641;3929361;13899137	1805641;3929361;13899137;13948920;10617916
761	[10009203]	41644178	41644178;33986200;1964163	41644178;33986200;1964163;7997337;980008
762	[4695046]	21884449	21884449;39059143;35087728	21884449;39059143;35087728;14395738;5824985
764	[7552215]	11481946	11481946;4345757;4353857	11481946;4345757;4353857;13441037;1831916
765	[7552215]	11481946	11481946;23397658;4345757	11481946;23397658;4345757;22635278;32777637
766	[7552215]	22057077	22057077;11481946;23397658	22057077;11481946;23397658;4345757;22635278
767	[2488880]	2488880	2488880;20526907;29253460	2488880;20526907;29253460;33835579;15984735
771	[15476777]	15476777	15476777;2492146;20606520	15476777;2492146;20606520;9929089;13256155
772	[24922825]	24922825	24922825;152245;21150010	24922825;152245;21150010;23915841;8883846
774	[32275758]	11569583	11569583;27635177;12552297	11569583;27635177;12552297;3173489;31293581
776	[32275758]	11569583	11569583;27635177;12552297	11569583;27635177;12552297;3173489;31293581
777	[32275758]	11569583	11569583;27635177;12552297	11569583;27635177;12552297;3173489;31293581
778	[13001323]	13001323	13001323;2481032;6227220	13001323;2481032;6227220;14116046;10889845
779	[13001323]	13001323	13001323;2481032;6227220	13001323;2481032;6227220;43192375;10889845
780	[8246922, 24338780]	40632104	40632104;8246922;24338780	40632104;8246922;24338780;6270720;39084565
782	[8246922]	8246922	8246922;7155555;39084565	8246922;7155555;39084565;29015485;19130782
787	[4740447]	4740447	4740447;4393153;21186109	4740447;4393153;21186109;1569031;25014337
788	[4740447]	4740447	4740447;4393153;21186109	4740447;4393153;21186109;25543207;1569031
789	[15493354]	15889329	15889329;15493354;17991818	15889329;15493354;17991818;16863359;17438862
790	[15493354]	17438862	17438862;15889329;16863359	17438862;15889329;16863359;17991818;15493354
791	[15984735]	23785605	23785605;15984735;14566771	23785605;15984735;14566771;8672737;38369817
792	[3610080]	3610080	3610080;17779800;72580164	3610080;17779800;72580164;27711043;3662510
795	[8551160]	27693891	27693891;8425533;3107733	27693891;8425533;3107733;8551160;5254463
797	[8551160]	18678095	18678095;4701662;20456030	18678095;4701662;20456030;27693891;8425533
798	[8551160]	14767844	14767844;5094468;12058271	14767844;5094468;12058271;8551160;8425533
799	[5293024]	5293024	5293024;7454794;13230773	5293024;7454794;13230773;2138767;5939172
801	[22180793]	22180793	22180793;4373433;7177329	22180793;4373433;7177329;4421578;36642096
802	[22180793]	22180793	22180793;4373433;7986878	22180793;4373433;7986878;36642096;26038789
803	[22180793]	22180793	22180793;4373433;7177329	22180793;4373433;7177329;4421578;25543207
804	[22180793]	22180793	22180793;4373433;6550579	22180793;4373433;6550579;27772649;17188921
807	[36606083]	36606083	36606083;25787749;19974105	36606083;25787749;19974105;31514338;14180217
810	[13513790]	22186938	22186938;25041967;60515890	22186938;25041967;60515890;14337960;19951373
812	[19799455]	19799455	19799455;17081238;5409325	19799455;17081238;5409325;8698208;5107861
813	[33387953]	33387953	33387953;21307488;14241418	33387953;21307488;14241418;13329980;15322518
815	[8148304]	8148304	8148304;23604601;19255949	8148304;23604601;19255949;33370;711256
816	[8148304]	8148304	8148304;23604601;19255949	8148304;23604601;19255949;7662206;11887584
817	[17814815]	35467590	35467590;45487164;27731651	35467590;45487164;27731651;25789730;17814815
818	[17814815]	45487164	45487164;14767844;35467590	45487164;14767844;35467590;7840442;17814815
822	[15319019]	2319305	2319305;15319019;6426919	2319305;15319019;6426919;25014337;9505402
825	[15319019]	15319019	15319019;2319305;6426919	15319019;2319305;6426919;25014337;2272614
826	[4678846]	26025370	26025370;140098548;4700428	26025370;140098548;4700428;4678846;7821634
828	[4678846]	4700428	4700428;14584755;26025370	4700428;14584755;26025370;7821634;3669694
835	[15928989]	15928989	15928989;1780819;6121668	15928989;1780819;6121668;25263942;30369606
838	[15928989]	45166582	45166582;23286603;11557602	45166582;23286603;11557602;15928989;18852643
840	[15663829]	3912660	3912660;34054472;15663829	3912660;34054472;15663829;24150328;5567005
841	[15663829]	3912660	3912660;15663829;68317730	3912660;15663829;68317730;34054472;24150328
844	[17741440]	17741440	17741440;11328820;30041340	17741440;11328820;30041340;9878167;14853989
846	[22696649]	22696649	22696649;2692522;28015516	22696649;2692522;28015516;23122306;16962732
848	[14500725]	14500725	14500725;6085365;3662510	14500725;6085365;3662510;9274291;409280
853	[24922825]	24922825	24922825;10494012;152245	24922825;10494012;152245;23915841;8883846
854	[12206390]	12206390	12206390;4506414;25562234	12206390;4506414;25562234;31889025;54490092
855	[8190282]	8190282	8190282;40867854;14361849	8190282;40867854;14361849;38735355;19464037
856	[43334921]	6407356	6407356;878526;28419824	6407356;878526;28419824;22482820;5836
857	[43334921]	6219790	6219790;6407356;40127292	6219790;6407356;40127292;1227277;17438862
858	[1982286]	12315072	12315072;22049489;1982286	12315072;22049489;1982286;9076196;13048272
860	[16066726]	16066726	16066726;8698857;3475317	16066726;8698857;3475317;21258863;34615397
861	[16066726]	16066726	16066726;3475317;21258863	16066726;3475317;21258863;34615397;38830961
863	[20568364, 16361581]	16361581	16361581;16086778;20568364	16361581;16086778;20568364;17917408;26735905
866	[37822406]	4457834	4457834;15803282;10546779	4457834;15803282;10546779;3360421;37822406
867	[14340571]	14340571	14340571;10675756;26735018	14340571;10675756;26735018;21956124;11415809
871	[195689316]	43220289	43220289;37029185;32421068	43220289;37029185;32421068;11414664;24347647
876	[195689316]	43220289	43220289;37029185;32421068	43220289;37029185;32421068;26199970;1831916
877	[313394]	3095620	3095620;313394;6431384	3095620;313394;6431384;14437255;3099497
881	[14803797]	14803797	14803797;6327940;33684572	14803797;6327940;33684572;12709184;6793674
883	[14803797]	14803797	14803797;6327940;33684572	14803797;6327940;33684572;12709184;6793674
884	[14803797]	14803797	14803797;33684572;12709184	14803797;33684572;12709184;6793674;44624045
885	[6477536]	6477536	6477536;7613033;7098463	6477536;7613033;7098463;9967265;9754530
886	[6477536]	6477536	6477536;9754530;7098463	6477536;9754530;7098463;9967265;6112053
890	[2097256]	15670968	15670968;10300888;8665891	15670968;10300888;8665891;457630;18816720
891	[2097256]	15670968	15670968;10300888;8665891	15670968;10300888;8665891;18816720;39984099
893	[13509809]	13509809	13509809;38899659;23727313	13509809;38899659;23727313;25419778;3105781
894	[14724693]	37562370	37562370;22505710;58050905	37562370;22505710;58050905;33912748;1044552
895	[18750453]	18750453	18750453;24269361;19487477	18750453;24269361;19487477;25938221;41915616
896	[14338915]	16686383	16686383;14338915;21425864	16686383;14338915;21425864;26625002;10189634
897	[14338915]	16686383	16686383;14338915;21425864	16686383;14338915;21425864;57574395;30675656
898	[13106686, 5572127]	41337677	41337677;1049501;19688024	41337677;1049501;19688024;7968532;13106686
899	[13106686, 5572127]	1049501	1049501;7968532;41337677	1049501;7968532;41337677;19688024;40044800
900	[18678095]	14496749	14496749;7005276;33912020	14496749;7005276;33912020;19957813;4306711
901	[6540064]	6540064	6540064;33118292;7757997	6540064;33118292;7757997;46277811;8997410
902	[10648422]	10648422	10648422;37762357;5372773	10648422;37762357;5372773;22406695;34469966
908	[6923961]	6923961	6923961;11915280;6945691	6923961;11915280;6945691;14332945;39758684
909	[11254556]	11254556	11254556;10666475;6625693	11254556;10666475;6625693;22800314;8536018
910	[11254556]	11254556	11254556;22800314;14188138	11254556;22800314;14188138;20128547;30553457
912	[11254556]	11254556	11254556;14188138;17967608	11254556;14188138;17967608;20128547;37205759
916	[18037805]	463309	463309;10786948;24541180	463309;10786948;24541180;1631583;25462689
917	[34071621]	34071621	34071621;15176526;469066	34071621;15176526;469066;16364639;6828370
919	[16422880]	16422880	16422880;26067999;12145359	16422880;26067999;12145359;7639744;34369306
923	[17077004]	17077004	17077004;24596228;1259359	17077004;24596228;1259359;2758012;28821565
925	[17077004]	17077004	17077004;22414304;36202354	17077004;22414304;36202354;25134146;2058909
926	[16390264]	16390264	16390264;5641851;42404093	16390264;5641851;42404093;5372432;10374686
927	[16390264]	16390264	16390264;5641851;42404093	16390264;5641851;42404093;5372432;10374686
928	[18174210]	18174210	18174210;2460304;25420421	18174210;2460304;25420421;25938221;13959707
929	[18174210]	18174210	18174210;2460304;25420421	18174210;2460304;25420421;25938221;13959707
930	[16056514]	16056514	16056514;44830890;52874170	16056514;44830890;52874170;5260382;24770122
933	[14711483]	14711483	14711483;29947146;2360905	14711483;29947146;2360905;10761515;23349986
934	[8563659]	8563659	8563659;28821565;3512154	8563659;28821565;3512154;24082820;11238951
935	[5483793]	5483793	5483793;42693833;994800	5483793;42693833;994800;18237384;23122306
938	[26231129]	6421792	6421792;18682109;25895285	6421792;18682109;25895285;6491532;18062308
939	[26231129]	9929089	9929089;25895285;2272614	9929089;25895285;2272614;17462437;9505402
940	[12258338]	12258338	12258338;21260231;16495649	12258338;21260231;16495649;13843341;42404093
941	[12258338]	12258338	12258338;21260231;16495649	12258338;21260231;16495649;13843341;42404093
942	[11527199]	7034001	7034001;16737210;5597586	7034001;16737210;5597586;11527199;21859699
944	[1642727]	1642727	1642727;10190462;45336190	1642727;10190462;45336190;4407385;21274919
945	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;11201004;13230773	18537148;11201004;13230773;12224536;4449524
946	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;11201004;13230773	18537148;11201004;13230773;12224536;4449524
949	[13578199]	16905344	16905344;41493639;37204802	16905344;41493639;37204802;5172048;13083189
951	[21414718]	21414718	21414718;26047921;4422723	21414718;26047921;4422723;2727303;4340358
952	[3355397]	3355397	3355397;31229233;24581365	3355397;31229233;24581365;12009265;4828631
953	[3355397]	3355397	3355397;31229233;4959368	3355397;31229233;4959368;9831859;16630996
954	[3355397]	3355397	3355397;31229233;24581365	3355397;31229233;24581365;10024681;12009265
955	[2078658, 30507607]	4896726	4896726;23208167;11011905	4896726;23208167;11011905;13242763;9732010
959	[8780599]	8780599	8780599;75636923;6525844	8780599;75636923;6525844;202259;5698494
962	[13931771, 935538, 4306711]	935538	935538;13931771;20018321	935538;13931771;20018321;4306711;16242975
963	[4162857, 29828242]	21330280	21330280;4067274;7860396	21330280;4067274;7860396;946756;13384318
964	[4162857, 29828242]	21330280	21330280;4067274;7860396	21330280;4067274;7860396;946756;13384318
965	[40817021]	2820454	2820454;40817021;40631095	2820454;40817021;40631095;25822299;32322418
969	[19356271, 17368516]	15077696	15077696;11401602;17368516	15077696;11401602;17368516;28904104;41314611
970	[19356271, 17368516]	15077696	15077696;11401602;41314611	15077696;11401602;41314611;17368516;28904104
972	[46695481, 27873158, 28617573, 9764256]	27446873	27446873;46695481;829646	27446873;46695481;829646;27873158;6561200
973	[27446873, 27873158, 28617573, 9764256]	27446873	27446873;6561200;27873158	27446873;6561200;27873158;829646;28617573
976	[5304891]	34378726	34378726;3475317;29509926	34378726;3475317;29509926;343052;20722510
977	[14075252, 39264456]	8702697	8702697;29509926;21382907	8702697;29509926;21382907;6397191;120626
978	[14075252]	8702697	8702697;29509926;21382907	8702697;29509926;21382907;120626;6144969
979	[11659421]	11659421	11659421;16630060;40349336	11659421;16630060;40349336;4457834;7506409
980	[20128547]	20128547	20128547;4447055;2335873	20128547;4447055;2335873;6153754;39532074
984	[6828370]	6828370	6828370;34071621;16364639	6828370;34071621;16364639;15113221;16346504
988	[3033830]	1383826	1383826;27900414;16686383	1383826;27900414;16686383;3153673;4411760
989	[9988425]	9988425	9988425;12742164;23262027	9988425;12742164;23262027;19756935;9675944
990	[16472469]	16472469	16472469;4899981;4926049	16472469;4899981;4926049;4319844;4444861
992	[16472469]	16472469	16472469;38131471;9038803	16472469;38131471;9038803;8774475;4418878
994	[16472469]	16472469	16472469;6710699;13791206	16472469;6710699;13791206;19522248;12086599
996	[16472469]	16472469	16472469;38131471;28697248	16472469;38131471;28697248;21439293;11568270
997	[16472469]	16472469	16472469;20420780;21793890	16472469;20420780;21793890;10874408;27635177
998	[16472469]	16472469	16472469;21793890;20420780	16472469;21793890;20420780;10874408;27635177
999	[16472469]	16472469	16472469;6710699;13791206	16472469;6710699;13791206;19522248;38252314
1000	[16472469]	26607366	26607366;25842866;16472469	26607366;25842866;16472469;7468449;18639989
1001	[5702790]	5702790	5702790;23913146;4418112	5702790;23913146;4418112;22623275;29107180
1002	[13639330]	24624992	24624992;11328820;43419566	24624992;11328820;43419566;13011249;30041340
1003	[14332945, 4319844, 4899981]	14332945	14332945;8577229;4899981	14332945;8577229;4899981;4401289;5389523
1004	[301838, 2734421, 3952288]	3952288	3952288;2734421;20155713	3952288;2734421;20155713;39559521;39128592
1005	[301838, 2734421, 3952288]	3952288	3952288;2734421;301838	3952288;2734421;301838;20155713;39559521
1006	[4926049]	4926049	4926049;7848113;40721190	4926049;7848113;40721190;10247314;35231675
1008	[2547636]	14105446	14105446;19343151;4380451	14105446;19343151;4380451;4380287;24155601
1009	[1982286]	1982286	1982286;12315072;22049489	1982286;12315072;22049489;13048272;16364639
1011	[9745001]	9745001	9745001;26026009;43122426	9745001;26026009;43122426;6751418;37912677
1015	[6277638]	6277638	6277638;6690087;18662787	6277638;6690087;18662787;24632480;34760396
1016	[6277638]	6277638	6277638;10557471;15615957	6277638;10557471;15615957;2266471;34760396
1018	[11603066]	1225513	1225513;11603066;39859981	1225513;11603066;39859981;36962270;4362729
1023	[16927286]	16927286	16927286;23342686;22482024	16927286;23342686;22482024;39729277;30261663
1025	[32408470]	32408470	32408470;970012;36838958	32408470;970012;36838958;17933691;4319174
1026	[3113630]	3113630	3113630;22185730;22500262	3113630;22185730;22500262;6157371;21307488
1027	[3113630]	3113630	3113630;22185730;16686383	3113630;22185730;16686383;12640810;24721866
1028	[13923140, 11899391]	13923140	13923140;11899391;36642096	13923140;11899391;36642096;15578265;7115651
1030	[6441369]	6441369	6441369;4462419;23418635	6441369;4462419;23418635;14923462;3882374
1031	[12486491]	12486491	12486491;22358449;15590539	12486491;22358449;15590539;24863571;935538
1032	[6836086]	24541180	24541180;5914739;87986426	24541180;5914739;87986426;34905328;623486
1033	[6836086]	24541180	24541180;5914739;87986426	24541180;5914739;87986426;34905328;623486
1034	[4547102]	15803282	15803282;4547102;18998807	15803282;4547102;18998807;14225271;12100854
1035	[4547102]	15803282	15803282;4547102;18998807	15803282;4547102;18998807;8185080;14225271
1036	[4547102]	15803282	15803282;22490293;4457834	15803282;22490293;4457834;4547102;8185080
1037	[16287725]	16287725	16287725;1630949;8290760	16287725;1630949;8290760;31882215;11011905
1038	[16287725]	16287725	16287725;1630949;8290760	16287725;1630949;8290760;31882215;19384430
1040	[25254425, 16626264]	9451052	9451052;5966635;11844791	9451052;5966635;11844791;25254425;15778034
1042	[17421851]	17421851	17421851;7711685;7373453	17421851;7711685;7373453;13923069;2192419
1043	[17671145]	17671145	17671145;22180793;14116046	17671145;22180793;14116046;27167110;3203590
1044	[22500262]	22500262	22500262;11565780;4587978	22500262;11565780;4587978;26099680;11968641
1045	[22500262]	22500262	22500262;11565780;13277039	22500262;11565780;13277039;4587978;3805841
1046	[418246, 4324278, 16712164]	12486491	12486491;22482024;12240507	12486491;22482024;12240507;24737389;16712164
1047	[14706752]	368506	368506;14706752;9315213	368506;14706752;9315213;207972;11721676
1048	[12486491]	24737389	24737389;7487927;8925851	24737389;7487927;8925851;24450344;11935250
1050	[19878070]	26000593	26000593;19878070;11246427	26000593;19878070;11246427;16812091;17482507
1052	[18816720]	2097256	2097256;129199129;3716075	2097256;129199129;3716075;6766459;18816720
1053	[18816720]	2097256	2097256;3716075;129199129	2097256;3716075;129199129;6766459;18816720
1054	[10072941]	10072941	10072941;2522977;40790033	10072941;2522977;40790033;45447613;39368721
1055	[13906581]	13906581	13906581;3776162;16495649	13906581;3776162;16495649;21323587;39059143
1056	[4200695]	4200695	4200695;38493521;44586415	4200695;38493521;44586415;42950029;11933721
1058	[13027590]	13027590	13027590;32462603;12561083	13027590;32462603;12561083;3190689;42185082
1065	[20418809]	20418809	20418809;16660256;25419778	20418809;16660256;25419778;4326318;20186814
1067	[4429668]	15659108	15659108;15305881;16217855	15659108;15305881;16217855;799586;29098525
1068	[4429668]	15659108	15659108;799586;15305881	15659108;799586;15305881;29098525;16217855
1069	[4200695]	4200695	4200695;53779698;40631095	4200695;53779698;40631095;2028532;4164929
1070	[25649714]	6129301	6129301;33135135;154243324	6129301;33135135;154243324;31019903;25822299
1072	[4824840]	4824840	4824840;3776162;22153455	4824840;3776162;22153455;3878434;5596332
1073	[4824840]	4824840	4824840;3776162;3878434	4824840;3776162;3878434;5596332;22153455
1074	[14658685]	14658685	14658685;16167746;19572798	14658685;16167746;19572798;23244529;5373138
1075	[14658685]	14658685	14658685;16167746;19572798	14658685;16167746;19572798;23244529;5373138
1081	[5691302]	5691302	5691302;13831842;25973484	5691302;13831842;25973484;1428840;16701509
